meshblock_id,liveability_score,social_infrastructure_index,social_infrastructure_culture_and_leisure,social_infrastructure_community_and_sport,social_infrastructure_education,social_infrastructure_health_services,social_infrastructure_closest_gp,social_infrastructure_closest_gp_bulk_bill,social_infrastructure_closest_playground,delwp_social_infrastructure_index,delwp_primary_schools_within_1400m,delwp_secondary_schools_within_2600m,delwp_closest_primary_school,delwp_closest_secondary_school,walkability_closest_activity_centre,walkability_dwelling_density,walkability_street_connectivity,walkability_daily_living_score,walkability_index,transport_closest_pt,transport_percent_dwellings_400m_bus,transport_percent_dwellings_400m_regular_pt,transport_closest_train,transport_closest_bus_with_15_min_service,transport_closest_bus_with_30_min_service,transport_closest_bus_with_45_min_service,pos_closest,pos_percent_within_400m,pos_closest_large,pos_percent_400m_large,pos_percent_400m_local_park,pos_percent_400m_neighbourhood_park,pos_percent_400m_neighbourhood_rec_park,pos_closest_with_toilet,alcohol_closest_on_licence,alcohol_closest_off_licence,alcohol_number_on_licences_400m,alcohol_number_off_licences_800m,food_percent_dwellings_no_food_3200m,food_percent_dwellings_1000m_supermarket,food_closest_healthy_food,food_closest_fast_food,employment_percent_working_locally
20453370000.0,98.8142881600999,6.8974358974359,1.0,0.0,2.8974358974359,3.0,615.74358974359,655.0,610.153846153846,6.5,5.12820512820513,100.0,1605.16666666667,1407.30769230769,560.794871794872,5087.78199628057,183.525641025641,1.32306592466477,-0.46510761063736,489.012820512821,29.4871794871795,29.4871794871795,3339.98717948718,489.012820512821,489.012820512821,489.012820512821,366.74358974359,64.1025641025641,644.435897435898,0.0,0.0,51.2820512820513,51.2820512820513,1764.55128205128,571.833333333334,554.756410256411,0.205128205128205,18.9230769230769,0.0,100.0,560.794871794872,663.525641025641,19.8757763975155
20453450000.0,95.9342741845264,7.0,2.0,0.0,2.0,3.0,750.122448979592,750.122448979592,578.081632653061,7.0,0.0,100.0,1832.30612244898,1319.34693877551,1056.26530612245,3429.03948798241,183.428571428571,1.61070115258272,-0.487816683678298,282.367346938775,100.0,100.0,4088.16326530612,384.714285714286,296.755102040816,296.755102040816,418.591836734694,51.0204081632653,1463.40816326531,0.0,2.04081632653061,0.0,2.04081632653061,1186.26530612245,479.081632653061,479.081632653061,0.122448979591837,4.28571428571428,0.0,24.4897959183673,1056.26530612245,807.795918367347,22.9651162790698
20453540000.0,101.679208244586,8.0,2.0,0.0,3.0,3.0,500.46,654.02,800.18,8.0,100.0,100.0,1030.44,1221.14,1034.26,4537.02452021209,182.28,1.40380809350289,-0.500304304705675,200.14,100.0,100.0,3907.34,200.14,200.14,200.14,324.58,58.0,761.02,0.0,0.0,58.0,58.0,1948.54,500.46,500.46,0.1,8.94,0.0,26.0,1034.26,711.74,18.9591078066914
20453550000.0,98.6384566710656,6.73076923076923,1.38461538461538,0.0,3.01923076923077,2.32692307692308,868.153846153846,884.365384615385,324.961538461538,6.21153846153846,11.5384615384615,100.0,1551.07692307692,1006.78846153846,892.461538461539,3777.73055016582,180.980769230769,1.9799546533516,0.0309255744478848,379.307692307692,42.3076923076923,42.3076923076923,4323.46153846154,379.307692307692,379.307692307692,379.307692307692,138.692307692308,100.0,950.596153846154,0.0,100.0,0.0,100.0,1354.51923076923,778.307692307692,778.307692307692,0.0,1.03846153846154,0.0,90.3846153846154,892.461538461538,1121.26923076923,21.0268948655257
20453700000.0,102.826056323534,7.85294117647059,0.0,0.294117647058824,3.63235294117647,3.92647058823529,665.544117647059,665.544117647059,458.985294117647,7.25,2.94117647058824,100.0,1584.48529411765,620.352941176471,686.632352941177,4753.04983024134,255.205882352941,1.63164809584892,0.393353679016801,243.720588235294,85.2941176470588,85.2941176470588,4734.04411764706,243.720588235294,243.720588235294,243.720588235294,202.411764705882,100.0,218.588235294117,91.1764705882353,0.0,45.5882352941176,95.5882352941176,218.588235294117,939.735294117647,667.882352941177,0.0,1.75,0.0,100.0,686.632352941176,984.338235294118,23.2758620689655
20453750000.0,105.279331104237,9.16363636363636,0.0,2.0,3.69090909090909,3.47272727272727,480.490909090909,480.490909090909,379.545454545454,9.16363636363636,100.0,100.0,1090.76363636364,288.036363636363,423.490909090909,4700.72152834903,258.527272727273,1.71328366543051,0.508243708278665,287.963636363637,87.2727272727273,87.2727272727273,4872.89090909091,287.963636363637,287.963636363637,287.963636363637,137.872727272727,100.0,365.781818181818,56.3636363636364,0.0,0.0,56.3636363636364,365.781818181818,1150.98181818182,398.272727272727,0.0,2.0,0.0,100.0,423.490909090909,1367.98181818182,20.8835341365462
20453850000.0,102.635412939148,2.80645161290323,0.0,0.0,2.0,0.806451612903226,926.451612903226,926.451612903226,395.580645161291,2.80645161290323,0.0,100.0,2012.25806451613,1069.12903225807,1048.45161290323,4321.56376333235,236.548387096774,1.36881422478929,-0.174872753442365,177.064516129032,100.0,100.0,4204.35483870968,177.064516129032,177.064516129032,177.064516129032,140.58064516129,100.0,192.032258064516,100.0,0.0,100.0,100.0,192.032258064516,1197.96774193548,1065.29032258065,0.0,0.0,0.0,19.3548387096774,1048.45161290323,1242.48387096774,25.4464285714286
20454250000.0,97.5389560425058,7.78947368421053,2.0,0.0,3.15789473684211,2.63157894736842,807.052631578947,860.736842105263,215.394736842105,6.94736842105263,15.7894736842105,100.0,1478.78947368421,965.789473684211,1154.57894736842,3716.10943013012,175.578947368421,1.36827770875069,-0.783418098687316,336.657894736842,68.4210526315789,68.4210526315789,4101.73684210526,336.657894736842,336.657894736842,336.657894736842,171.684210526316,100.0,1151.36842105263,0.0,73.6842105263158,0.0,73.6842105263158,1516.39473684211,786.5,786.5,0.0,1.28947368421053,0.0,5.26315789473684,1154.57894736842,918.657894736842,22.9651162790698
20454390000.0,98.8631855272891,5.11428571428571,1.0,0.0,2.74285714285714,1.37142857142857,925.714285714286,925.714285714286,552.871428571429,5.11428571428571,0.0,100.0,1883.24285714286,1421.72857142857,925.714285714286,2812.96337633149,118.742857142857,1.35501178838008,-1.44388025248341,693.114285714286,0.0,0.0,5578.92857142857,693.114285714286,693.114285714286,693.114285714286,167.128571428571,100.0,185.5,100.0,0.0,0.0,100.0,404.7,580.828571428572,925.714285714286,0.0,0.171428571428571,0.0,74.2857142857143,925.714285714286,2099.0,29.2452830188679
20456510000.0,102.589045911792,7.22641509433962,0.0,1.88679245283019,3.0,2.33962264150943,1031.0,1031.0,760.283018867925,7.22641509433962,100.0,100.0,975.283018867925,1368.0,846.584905660378,3245.76583443566,165.622641509434,1.34003154166344,-1.00253156328962,337.433962264151,83.0188679245283,71.6981132075472,5485.11320754717,351.396226415094,351.396226415094,351.396226415094,145.132075471698,100.0,145.132075471698,100.0,0.0,26.4150943396226,100.0,819.584905660377,838.943396226415,838.943396226415,0.0,1.05660377358491,0.0,100.0,846.584905660378,2372.01886792453,30.0
20456860000.0,98.6006053958144,7.04761904761905,1.0,0.0,4.0,2.04761904761905,879.095238095238,879.095238095238,574.190476190476,7.04761904761905,100.0,100.0,884.095238095238,798.0,879.095238095238,3421.65591313851,158.47619047619,1.74895953282004,-0.51022754460916,431.857142857143,33.3333333333333,0.0,5042.71428571429,817.095238095238,817.095238095238,817.095238095238,271.619047619048,100.0,377.666666666667,52.3809523809524,4.76190476190476,0.0,52.3809523809524,1077.09523809524,879.095238095238,879.095238095238,0.0,0.142857142857143,0.0,100.0,879.095238095238,1788.38095238095,21.4285714285714
20456920000.0,97.4393928287424,5.49333333333333,1.44,0.0,1.72,2.33333333333333,935.693333333333,935.693333333333,488.413333333333,5.77333333333333,0.0,100.0,2190.68,1548.34666666667,852.373333333333,2949.05202813281,181.266666666667,2.16483493277385,0.073235455485632,278.64,74.6666666666667,74.6666666666667,4315.76,664.826666666667,278.64,278.64,374.213333333333,53.3333333333333,1186.16,0.0,0.0,0.0,0.0,981.346666666666,274.093333333333,274.093333333333,0.973333333333333,1.41333333333333,0.0,100.0,852.373333333334,1055.65333333333,21.3256484149856
20457000000.0,101.032918108265,6.95348837209302,1.76744186046512,0.0,3.0,2.18604651162791,753.953488372093,907.395348837209,708.488372093023,6.95348837209302,100.0,100.0,669.93023255814,1313.53488372093,1367.16279069767,4004.94842275946,165.0,1.1255016483157,-1.10007684683698,166.953488372093,100.0,100.0,4166.74418604651,166.953488372093,166.953488372093,166.953488372093,379.976744186046,55.8139534883721,515.046511627907,25.5813953488372,0.0,9.30232558139535,34.8837209302325,1584.51162790698,751.906976744186,751.906976744186,0.0,2.25581395348837,0.0,0.0,1367.16279069767,965.139534883721,18.9591078066914
20457060000.0,100.189572130464,4.0,0.0,0.0,3.0,1.0,816.596153846154,1335.28846153846,369.096153846154,4.0,0.0,100.0,1951.78846153846,756.153846153846,1254.67307692308,5192.3429021265,207.384615384615,1.12909581310146,-0.498031574958607,208.096153846154,100.0,98.0769230769231,3449.0,275.769230769231,275.769230769231,275.769230769231,345.634615384615,78.8461538461538,345.634615384615,78.8461538461538,0.0,0.0,78.8461538461538,994.596153846154,986.865384615384,602.788461538462,0.0,1.0,0.0,0.0,1254.67307692308,1356.82692307692,21.4574898785425
20457070000.0,102.695607682618,4.70833333333333,0.0,0.0,3.47916666666667,1.22916666666667,324.979166666667,1571.77083333333,414.354166666667,4.47916666666667,77.0833333333333,100.0,1330.02083333333,628.583333333333,828.354166666667,4923.04081583048,215.75,1.59527409327898,0.0831231331290251,182.520833333333,100.0,100.0,2829.8125,182.520833333333,182.520833333333,182.520833333333,281.0,81.25,803.333333333334,0.0,0.0,81.25,81.25,901.041666666667,394.833333333333,394.833333333333,0.541666666666667,1.47916666666667,0.0,100.0,828.354166666667,1573.14583333333,33.6996336996337
20457080000.0,99.048136248295,3.225,0.0,0.0,2.225,1.0,629.4,1823.975,568.325,3.15,0.0,100.0,1723.575,269.0,748.55,4654.86942601913,198.325,1.67476336277695,-0.0137378813507815,206.625,100.0,100.0,3262.825,237.375,237.375,237.375,385.175,57.5,450.8,32.5,0.0,27.5,42.5,697.075,808.275,808.275,0.0,0.5,0.0,100.0,748.55,1837.2,22.2222222222222
20457160000.0,100.761469117917,3.0,0.0,0.0,2.88636363636364,0.113636363636364,1144.72727272727,2025.78409090909,403.295454545455,2.63636363636364,52.2727272727273,100.0,1411.52272727273,892.0,202.795454545455,3696.96003235814,186.534090909091,1.91831358764753,-0.021192099626103,131.125,100.0,100.0,3094.94318181818,144.215909090909,144.215909090909,144.215909090909,65.5227272727273,100.0,191.761363636364,88.6363636363636,75.0,62.5,100.0,191.761363636364,638.284090909091,638.284090909091,0.0227272727272727,0.931818181818182,0.0,100.0,202.795454545455,2186.70454545455,22.2222222222222
20457491000.0,103.285901832917,6.70588235294118,0.0,2.0,3.33333333333333,1.37254901960784,1141.60784313725,1141.60784313725,677.490196078431,6.70588235294118,100.0,100.0,806.862745098039,1078.86274509804,981.843137254902,3861.50564761249,196.549019607843,1.48982060352261,-0.437940208626855,106.843137254902,100.0,100.0,5302.8431372549,106.843137254902,106.843137254902,106.843137254902,93.8823529411765,100.0,223.137254901961,90.1960784313725,0.0,100.0,100.0,877.352941176471,920.098039215686,920.098039215686,0.0,0.0196078431372549,0.0,68.6274509803922,981.843137254902,2213.82352941177,30.0
